site,treatment,date,year,month,depth_m,variable,value
n2,fert,1990-07-26T00:00:00Z,1990,7,2,do_mg_l,10.8
n2,fert,1990-07-26T00:00:00Z,1990,7,2,chl_ug_l,NA
n2,fert,1990-07-26T00:00:00Z,1990,7,2,secchi_m,1.8
n2,fert,1990-07-26T00:00:00Z,1990,7,3,temp_c,14.4
n2,fert,1990-07-26T00:00:00Z,1990,7,3,cond_u_s,120
n2,fert,1990-07-26T00:00:00Z,1990,7,3,do_mg_l,10.8
n2,fert,1990-07-26T00:00:00Z,1990,7,3,chl_ug_l,34.32
n2,fert,1990-07-26T00:00:00Z,1990,7,3,secchi_m,1.8
n2,fert,1990-07-26T00:00:00Z,1990,7,4,temp_c,10.7
n2,fert,1990-07-26T00:00:00Z,1990,7,4,cond_u_s,118
n2,fert,1990-07-26T00:00:00Z,1990,7,4,do_mg_l,10.5
n2,fert,1990-07-26T00:00:00Z,1990,7,4,chl_ug_l,NA
n2,fert,1990-07-26T00:00:00Z,1990,7,4,secchi_m,1.8
n2,fert,1990-07-26T00:00:00Z,1990,7,5,temp_c,7.3
n2,fert,1990-07-26T00:00:00Z,1990,7,5,cond_u_s,109
n2,fert,1990-07-26T00:00:00Z,1990,7,5,do_mg_l,7.8
n2,fert,1990-07-26T00:00:00Z,1990,7,5,chl_ug_l,20.44
n2,fert,1990-07-26T00:00:00Z,1990,7,5,secchi_m,1.8
n2,fert,1990-07-26T00:00:00Z,1990,7,6,temp_c,6
n2,fert,1990-07-26T00:00:00Z,1990,7,6,cond_u_s,108
n2,fert,1990-07-26T00:00:00Z,1990,7,6,do_mg_l,5.1
n2,fert,1990-07-26T00:00:00Z,1990,7,6,chl_ug_l,NA
n2,fert,1990-07-26T00:00:00Z,1990,7,6,secchi_m,1.8
n2,fert,1990-07-26T00:00:00Z,1990,7,7,temp_c,5
n2,fert,1990-07-26T00:00:00Z,1990,7,7,cond_u_s,110
n2,fert,1990-07-26T00:00:00Z,1990,7,7,do_mg_l,0.8
n2,fert,1990-07-26T00:00:00Z,1990,7,7,chl_ug_l,NA
n2,fert,1990-07-26T00:00:00Z,1990,7,7,secchi_m,1.8
n2,fert,1990-07-26T00:00:00Z,1990,7,8,temp_c,4.9
n2,fert,1990-07-26T00:00:00Z,1990,7,8,cond_u_s,120
n2,fert,1990-07-26T00:00:00Z,1990,7,8,do_mg_l,0.55
n2,fert,1990-07-26T00:00:00Z,1990,7,8,chl_ug_l,6.56
n2,fert,1990-07-26T00:00:00Z,1990,7,8,secchi_m,1.8
n2,fert,1990-07-26T00:00:00Z,1990,7,9,temp_c,4.2
n2,fert,1990-07-26T00:00:00Z,1990,7,9,cond_u_s,122
n2,fert,1990-07-26T00:00:00Z,1990,7,9,do_mg_l,0.55
n2,fert,1990-07-26T00:00:00Z,1990,7,9,chl_ug_l,NA
n2,fert,1990-07-26T00:00:00Z,1990,7,9,secchi_m,1.8
n2,fert,1990-08-02T00:00:00Z,1990,8,0,temp_c,14.8
n2,fert,1990-08-02T00:00:00Z,1990,8,0,cond_u_s,118
n2,fert,1990-08-02T00:00:00Z,1990,8,0,do_mg_l,11.4
n2,fert,1990-08-02T00:00:00Z,1990,8,0,chl_ug_l,31.1
n2,fert,1990-08-02T00:00:00Z,1990,8,0,secchi_m,1.2
n2,fert,1990-08-02T00:00:00Z,1990,8,0.1,temp_c,14.8
n2,fert,1990-08-02T00:00:00Z,1990,8,0.1,cond_u_s,118
n2,fert,1990-08-02T00:00:00Z,1990,8,0.1,do_mg_l,11.4
n2,fert,1990-08-02T00:00:00Z,1990,8,0.1,chl_ug_l,NA
n2,fert,1990-08-02T00:00:00Z,1990,8,0.1,secchi_m,1.2
n2,fert,1990-08-02T00:00:00Z,1990,8,0.2,temp_c,14.8
n2,fert,1990-08-02T00:00:00Z,1990,8,0.2,cond_u_s,118
n2,fert,1990-08-02T00:00:00Z,1990,8,0.2,do_mg_l,11.4
n2,fert,1990-08-02T00:00:00Z,1990,8,0.2,chl_ug_l,NA
n2,fert,1990-08-02T00:00:00Z,1990,8,0.2,secchi_m,1.2
n2,fert,1990-08-02T00:00:00Z,1990,8,0.5,temp_c,14.8
n2,fert,1990-08-02T00:00:00Z,1990,8,0.5,cond_u_s,118
n2,fert,1990-08-02T00:00:00Z,1990,8,0.5,do_mg_l,11.4
n2,fert,1990-08-02T00:00:00Z,1990,8,0.5,chl_ug_l,NA
n2,fert,1990-08-02T00:00:00Z,1990,8,0.5,secchi_m,1.2
n2,fert,1990-08-02T00:00:00Z,1990,8,1,temp_c,14.8
n2,fert,1990-08-02T00:00:00Z,1990,8,1,cond_u_s,118
n2,fert,1990-08-02T00:00:00Z,1990,8,1,do_mg_l,11.4
n2,fert,1990-08-02T00:00:00Z,1990,8,1,chl_ug_l,35.95
n2,fert,1990-08-02T00:00:00Z,1990,8,1,secchi_m,1.2
n2,fert,1990-08-02T00:00:00Z,1990,8,2,temp_c,14.7
n2,fert,1990-08-02T00:00:00Z,1990,8,2,cond_u_s,120
n2,fert,1990-08-02T00:00:00Z,1990,8,2,do_mg_l,11.4
n2,fert,1990-08-02T00:00:00Z,1990,8,2,chl_ug_l,NA
n2,fert,1990-08-02T00:00:00Z,1990,8,2,secchi_m,1.2
n2,fert,1990-08-02T00:00:00Z,1990,8,3,temp_c,14.7
n2,fert,1990-08-02T00:00:00Z,1990,8,3,cond_u_s,120
n2,fert,1990-08-02T00:00:00Z,1990,8,3,do_mg_l,11.4
n2,fert,1990-08-02T00:00:00Z,1990,8,3,chl_ug_l,76.36
n2,fert,1990-08-02T00:00:00Z,1990,8,3,secchi_m,1.2
n2,fert,1990-08-02T00:00:00Z,1990,8,4,temp_c,12.5
n2,fert,1990-08-02T00:00:00Z,1990,8,4,cond_u_s,120
n2,fert,1990-08-02T00:00:00Z,1990,8,4,do_mg_l,10.2
n2,fert,1990-08-02T00:00:00Z,1990,8,4,chl_ug_l,NA
n2,fert,1990-08-02T00:00:00Z,1990,8,4,secchi_m,1.2
n2,fert,1990-08-02T00:00:00Z,1990,8,5,temp_c,9
n2,fert,1990-08-02T00:00:00Z,1990,8,5,cond_u_s,110
n2,fert,1990-08-02T00:00:00Z,1990,8,5,do_mg_l,8.4
n2,fert,1990-08-02T00:00:00Z,1990,8,5,chl_ug_l,27.16
n2,fert,1990-08-02T00:00:00Z,1990,8,5,secchi_m,1.2
n2,fert,1990-08-02T00:00:00Z,1990,8,6,temp_c,6.7
n2,fert,1990-08-02T00:00:00Z,1990,8,6,cond_u_s,110
n2,fert,1990-08-02T00:00:00Z,1990,8,6,do_mg_l,5.7
n2,fert,1990-08-02T00:00:00Z,1990,8,6,chl_ug_l,NA
n2,fert,1990-08-02T00:00:00Z,1990,8,6,secchi_m,1.2
n2,fert,1990-08-02T00:00:00Z,1990,8,7,temp_c,3.8
n2,fert,1990-08-02T00:00:00Z,1990,8,7,cond_u_s,111
n2,fert,1990-08-02T00:00:00Z,1990,8,7,do_mg_l,1.2
n2,fert,1990-08-02T00:00:00Z,1990,8,7,chl_ug_l,NA
n2,fert,1990-08-02T00:00:00Z,1990,8,7,secchi_m,1.2
n2,fert,1990-08-02T00:00:00Z,1990,8,8,temp_c,3.5
n2,fert,1990-08-02T00:00:00Z,1990,8,8,cond_u_s,124
n2,fert,1990-08-02T00:00:00Z,1990,8,8,do_mg_l,0.5
n2,fert,1990-08-02T00:00:00Z,1990,8,8,chl_ug_l,14.49
n2,fert,1990-08-02T00:00:00Z,1990,8,8,secchi_m,1.2
n2,fert,1990-08-10T00:00:00Z,1990,8,0,temp_c,13.2
n2,fert,1990-08-10T00:00:00Z,1990,8,0,cond_u_s,157
n2,fert,1990-08-10T00:00:00Z,1990,8,0,do_mg_l,10.4
n2,fert,1990-08-10T00:00:00Z,1990,8,0,chl_ug_l,18.35
n2,fert,1990-08-10T00:00:00Z,1990,8,0,secchi_m,1.85
n2,fert,1990-08-10T00:00:00Z,1990,8,0.1,temp_c,13.2
n2,fert,1990-08-10T00:00:00Z,1990,8,0.1,cond_u_s,157.2
n2,fert,1990-08-10T00:00:00Z,1990,8,0.1,do_mg_l,10.39
n2,fert,1990-08-10T00:00:00Z,1990,8,0.1,chl_ug_l,NA
n2,fert,1990-08-10T00:00:00Z,1990,8,0.1,secchi_m,1.85
n2,fert,1990-08-10T00:00:00Z,1990,8,0.2,temp_c,13.2
n2,fert,1990-08-10T00:00:00Z,1990,8,0.2,cond_u_s,157.4
n2,fert,1990-08-10T00:00:00Z,1990,8,0.2,do_mg_l,10.38
n2,fert,1990-08-10T00:00:00Z,1990,8,0.2,chl_ug_l,NA
n2,fert,1990-08-10T00:00:00Z,1990,8,0.2,secchi_m,1.85
n2,fert,1990-08-10T00:00:00Z,1990,8,0.5,temp_c,13.2
n2,fert,1990-08-10T00:00:00Z,1990,8,0.5,cond_u_s,158
n2,fert,1990-08-10T00:00:00Z,1990,8,0.5,do_mg_l,10.35
n2,fert,1990-08-10T00:00:00Z,1990,8,0.5,chl_ug_l,NA
n2,fert,1990-08-10T00:00:00Z,1990,8,0.5,secchi_m,1.85
n2,fert,1990-08-10T00:00:00Z,1990,8,1,temp_c,13.2
n2,fert,1990-08-10T00:00:00Z,1990,8,1,cond_u_s,159
n2,fert,1990-08-10T00:00:00Z,1990,8,1,do_mg_l,10.3
n2,fert,1990-08-10T00:00:00Z,1990,8,1,chl_ug_l,22.93
n2,fert,1990-08-10T00:00:00Z,1990,8,1,secchi_m,1.85
n2,fert,1990-08-10T00:00:00Z,1990,8,2,temp_c,13.3
n2,fert,1990-08-10T00:00:00Z,1990,8,2,cond_u_s,160
n2,fert,1990-08-10T00:00:00Z,1990,8,2,do_mg_l,10.2
n2,fert,1990-08-10T00:00:00Z,1990,8,2,chl_ug_l,NA
n2,fert,1990-08-10T00:00:00Z,1990,8,2,secchi_m,1.85
n2,fert,1990-08-10T00:00:00Z,1990,8,3,temp_c,13
n2,fert,1990-08-10T00:00:00Z,1990,8,3,cond_u_s,160
n2,fert,1990-08-10T00:00:00Z,1990,8,3,do_mg_l,9
n2,fert,1990-08-10T00:00:00Z,1990,8,3,chl_ug_l,15.87
n2,fert,1990-08-10T00:00:00Z,1990,8,3,secchi_m,1.85
n2,fert,1990-08-10T00:00:00Z,1990,8,4,temp_c,11.8
n2,fert,1990-08-10T00:00:00Z,1990,8,4,cond_u_s,159
n2,fert,1990-08-10T00:00:00Z,1990,8,4,do_mg_l,9
n2,fert,1990-08-10T00:00:00Z,1990,8,4,chl_ug_l,NA
n2,fert,1990-08-10T00:00:00Z,1990,8,4,secchi_m,1.85
n2,fert,1990-08-10T00:00:00Z,1990,8,5,temp_c,8.5
n2,fert,1990-08-10T00:00:00Z,1990,8,5,cond_u_s,110
n2,fert,1990-08-10T00:00:00Z,1990,8,5,do_mg_l,7.3
n2,fert,1990-08-10T00:00:00Z,1990,8,5,chl_ug_l,5.36
n2,fert,1990-08-10T00:00:00Z,1990,8,5,secchi_m,1.85
n2,fert,1990-08-10T00:00:00Z,1990,8,6,temp_c,6.7
n2,fert,1990-08-10T00:00:00Z,1990,8,6,cond_u_s,110
n2,fert,1990-08-10T00:00:00Z,1990,8,6,do_mg_l,4.4
n2,fert,1990-08-10T00:00:00Z,1990,8,6,chl_ug_l,NA
n2,fert,1990-08-10T00:00:00Z,1990,8,6,secchi_m,1.85
n2,fert,1990-08-10T00:00:00Z,1990,8,7,temp_c,5.1
n2,fert,1990-08-10T00:00:00Z,1990,8,7,cond_u_s,111
n2,fert,1990-08-10T00:00:00Z,1990,8,7,do_mg_l,0.65
n2,fert,1990-08-10T00:00:00Z,1990,8,7,chl_ug_l,NA
n2,fert,1990-08-10T00:00:00Z,1990,8,7,secchi_m,1.85
n2,fert,1990-08-10T00:00:00Z,1990,8,8,temp_c,NA
n2,fert,1990-08-10T00:00:00Z,1990,8,8,cond_u_s,NA
n2,fert,1990-08-10T00:00:00Z,1990,8,8,do_mg_l,NA
n2,fert,1990-08-10T00:00:00Z,1990,8,8,chl_ug_l,9.63
n2,fert,1990-08-10T00:00:00Z,1990,8,8,secchi_m,NA
n2,fert,1991-06-10T00:00:00Z,1991,6,0,temp_c,3.5
n2,fert,1991-06-10T00:00:00Z,1991,6,0,cond_u_s,60
n2,fert,1991-06-10T00:00:00Z,1991,6,0,do_mg_l,12
n2,fert,1991-06-10T00:00:00Z,1991,6,0,chl_ug_l,5.59
n2,fert,1991-06-10T00:00:00Z,1991,6,0,secchi_m,NA
n2,fert,1991-06-10T00:00:00Z,1991,6,0.1,temp_c,3.57
n2,fert,1991-06-10T00:00:00Z,1991,6,0.1,cond_u_s,60.9
n2,fert,1991-06-10T00:00:00Z,1991,6,0.1,do_mg_l,12
n2,fert,1991-06-10T00:00:00Z,1991,6,0.1,chl_ug_l,NA
n2,fert,1991-06-10T00:00:00Z,1991,6,0.1,secchi_m,NA
n2,fert,1991-06-10T00:00:00Z,1991,6,0.2,temp_c,3.59
n2,fert,1991-06-10T00:00:00Z,1991,6,0.2,cond_u_s,61.8
n2,fert,1991-06-10T00:00:00Z,1991,6,0.2,do_mg_l,12
n2,fert,1991-06-10T00:00:00Z,1991,6,0.2,chl_ug_l,NA
n2,fert,1991-06-10T00:00:00Z,1991,6,0.2,secchi_m,NA
n2,fert,1991-06-10T00:00:00Z,1991,6,0.5,temp_c,3.725
n2,fert,1991-06-10T00:00:00Z,1991,6,0.5,cond_u_s,64.5
n2,fert,1991-06-10T00:00:00Z,1991,6,0.5,do_mg_l,12
n2,fert,1991-06-10T00:00:00Z,1991,6,0.5,chl_ug_l,NA
n2,fert,1991-06-10T00:00:00Z,1991,6,0.5,secchi_m,NA
n2,fert,1991-06-10T00:00:00Z,1991,6,1,temp_c,3.95
n2,fert,1991-06-10T00:00:00Z,1991,6,1,cond_u_s,69
n2,fert,1991-06-10T00:00:00Z,1991,6,1,do_mg_l,12
n2,fert,1991-06-10T00:00:00Z,1991,6,1,chl_ug_l,1.52
n2,fert,1991-06-10T00:00:00Z,1991,6,1,secchi_m,NA
n2,fert,1991-06-10T00:00:00Z,1991,6,2,temp_c,3.95
n2,fert,1991-06-10T00:00:00Z,1991,6,2,cond_u_s,69
n2,fert,1991-06-10T00:00:00Z,1991,6,2,do_mg_l,12.05
n2,fert,1991-06-10T00:00:00Z,1991,6,2,chl_ug_l,NA
n2,fert,1991-06-10T00:00:00Z,1991,6,2,secchi_m,NA
n2,fert,1991-06-10T00:00:00Z,1991,6,3,temp_c,4
n2,fert,1991-06-10T00:00:00Z,1991,6,3,cond_u_s,70
n2,fert,1991-06-10T00:00:00Z,1991,6,3,do_mg_l,12.1
n2,fert,1991-06-10T00:00:00Z,1991,6,3,chl_ug_l,3.13
n2,fert,1991-06-10T00:00:00Z,1991,6,3,secchi_m,NA
n2,fert,1991-06-10T00:00:00Z,1991,6,4,temp_c,4.35
n2,fert,1991-06-10T00:00:00Z,1991,6,4,cond_u_s,112
n2,fert,1991-06-10T00:00:00Z,1991,6,4,do_mg_l,13.6
n2,fert,1991-06-10T00:00:00Z,1991,6,4,chl_ug_l,NA
n2,fert,1991-06-10T00:00:00Z,1991,6,4,secchi_m,NA
n2,fert,1991-06-10T00:00:00Z,1991,6,5,temp_c,4.6
n2,fert,1991-06-10T00:00:00Z,1991,6,5,cond_u_s,119
n2,fert,1991-06-10T00:00:00Z,1991,6,5,do_mg_l,13.8
n2,fert,1991-06-10T00:00:00Z,1991,6,5,chl_ug_l,10.56
n2,fert,1991-06-10T00:00:00Z,1991,6,5,secchi_m,NA
n2,fert,1991-06-10T00:00:00Z,1991,6,6,temp_c,4
n2,fert,1991-06-10T00:00:00Z,1991,6,6,cond_u_s,119
n2,fert,1991-06-10T00:00:00Z,1991,6,6,do_mg_l,12.2
n2,fert,1991-06-10T00:00:00Z,1991,6,6,chl_ug_l,NA
n2,fert,1991-06-10T00:00:00Z,1991,6,6,secchi_m,NA
n2,fert,1991-06-10T00:00:00Z,1991,6,7,temp_c,3.75
n2,fert,1991-06-10T00:00:00Z,1991,6,7,cond_u_s,112
n2,fert,1991-06-10T00:00:00Z,1991,6,7,do_mg_l,2.8
n2,fert,1991-06-10T00:00:00Z,1991,6,7,chl_ug_l,3.26
n2,fert,1991-06-10T00:00:00Z,1991,6,7,secchi_m,NA
n2,fert,1991-06-10T00:00:00Z,1991,6,8,temp_c,3
n2,fert,1991-06-10T00:00:00Z,1991,6,8,cond_u_s,120
n2,fert,1991-06-10T00:00:00Z,1991,6,8,do_mg_l,1.4
n2,fert,1991-06-10T00:00:00Z,1991,6,8,chl_ug_l,NA
n2,fert,1991-06-10T00:00:00Z,1991,6,8,secchi_m,NA
n2,fert,1991-06-27T00:00:00Z,1991,6,0,temp_c,15
n2,fert,1991-06-27T00:00:00Z,1991,6,0,cond_u_s,180
n2,fert,1991-06-27T00:00:00Z,1991,6,0,do_mg_l,10
n2,fert,1991-06-27T00:00:00Z,1991,6,0,chl_ug_l,5.04
n2,fert,1991-06-27T00:00:00Z,1991,6,0,secchi_m,2.9
n2,fert,1991-06-27T00:00:00Z,1991,6,0.1,temp_c,15
n2,fert,1991-06-27T00:00:00Z,1991,6,0.1,cond_u_s,180.5
n2,fert,1991-06-27T00:00:00Z,1991,6,0.1,do_mg_l,9.94
n2,fert,1991-06-27T00:00:00Z,1991,6,0.1,chl_ug_l,NA
n2,fert,1991-06-27T00:00:00Z,1991,6,0.1,secchi_m,2.9
n2,fert,1991-06-27T00:00:00Z,1991,6,0.2,temp_c,15
n2,fert,1991-06-27T00:00:00Z,1991,6,0.2,cond_u_s,181
n2,fert,1991-06-27T00:00:00Z,1991,6,0.2,do_mg_l,9.88
n2,fert,1991-06-27T00:00:00Z,1991,6,0.2,chl_ug_l,NA
n2,fert,1991-06-27T00:00:00Z,1991,6,0.2,secchi_m,2.9
n2,fert,1991-06-27T00:00:00Z,1991,6,0.5,temp_c,15
n2,fert,1991-06-27T00:00:00Z,1991,6,0.5,cond_u_s,182.5
n2,fert,1991-06-27T00:00:00Z,1991,6,0.5,do_mg_l,9.7
n2,fert,1991-06-27T00:00:00Z,1991,6,0.5,chl_ug_l,NA
n2,fert,1991-06-27T00:00:00Z,1991,6,0.5,secchi_m,2.9
n2,fert,1991-06-27T00:00:00Z,1991,6,1,temp_c,15
n2,fert,1991-06-27T00:00:00Z,1991,6,1,cond_u_s,185
n2,fert,1991-06-27T00:00:00Z,1991,6,1,do_mg_l,9.4
n2,fert,1991-06-27T00:00:00Z,1991,6,1,chl_ug_l,3.75
n2,fert,1991-06-27T00:00:00Z,1991,6,1,secchi_m,2.9
n2,fert,1991-06-27T00:00:00Z,1991,6,2,temp_c,14.5
n2,fert,1991-06-27T00:00:00Z,1991,6,2,cond_u_s,187
n2,fert,1991-06-27T00:00:00Z,1991,6,2,do_mg_l,10.2
n2,fert,1991-06-27T00:00:00Z,1991,6,2,chl_ug_l,NA
n2,fert,1991-06-27T00:00:00Z,1991,6,2,secchi_m,2.9
n2,fert,1991-06-27T00:00:00Z,1991,6,3,temp_c,6.3
n2,fert,1991-06-27T00:00:00Z,1991,6,3,cond_u_s,171
n2,fert,1991-06-27T00:00:00Z,1991,6,3,do_mg_l,13.8
n2,fert,1991-06-27T00:00:00Z,1991,6,3,chl_ug_l,7
n2,fert,1991-06-27T00:00:00Z,1991,6,3,secchi_m,2.9
n2,fert,1991-06-27T00:00:00Z,1991,6,4,temp_c,5.2
n2,fert,1991-06-27T00:00:00Z,1991,6,4,cond_u_s,170
n2,fert,1991-06-27T00:00:00Z,1991,6,4,do_mg_l,13.4
n2,fert,1991-06-27T00:00:00Z,1991,6,4,chl_ug_l,NA
n2,fert,1991-06-27T00:00:00Z,1991,6,4,secchi_m,2.9
n2,fert,1991-06-27T00:00:00Z,1991,6,5,temp_c,4.95
n2,fert,1991-06-27T00:00:00Z,1991,6,5,cond_u_s,172
n2,fert,1991-06-27T00:00:00Z,1991,6,5,do_mg_l,13.2
n2,fert,1991-06-27T00:00:00Z,1991,6,5,chl_ug_l,15.66
n2,fert,1991-06-27T00:00:00Z,1991,6,5,secchi_m,2.9
n2,fert,1991-06-27T00:00:00Z,1991,6,6,temp_c,4.4
n2,fert,1991-06-27T00:00:00Z,1991,6,6,cond_u_s,187
n2,fert,1991-06-27T00:00:00Z,1991,6,6,do_mg_l,7.2
n2,fert,1991-06-27T00:00:00Z,1991,6,6,chl_ug_l,NA
n2,fert,1991-06-27T00:00:00Z,1991,6,6,secchi_m,2.9
n2,fert,1991-06-27T00:00:00Z,1991,6,7,temp_c,3.3
n2,fert,1991-06-27T00:00:00Z,1991,6,7,cond_u_s,201
n2,fert,1991-06-27T00:00:00Z,1991,6,7,do_mg_l,2
n2,fert,1991-06-27T00:00:00Z,1991,6,7,chl_ug_l,6.5
n2,fert,1991-06-27T00:00:00Z,1991,6,7,secchi_m,2.9
n2,fert,1991-06-27T00:00:00Z,1991,6,8,temp_c,2.8
n2,fert,1991-06-27T00:00:00Z,1991,6,8,cond_u_s,205
n2,fert,1991-06-27T00:00:00Z,1991,6,8,do_mg_l,0.4
n2,fert,1991-06-27T00:00:00Z,1991,6,8,chl_ug_l,NA
n2,fert,1991-06-27T00:00:00Z,1991,6,8,secchi_m,2.9
n2,fert,1991-06-27T00:00:00Z,1991,6,9,temp_c,2.15
n2,fert,1991-06-27T00:00:00Z,1991,6,9,cond_u_s,211
n2,fert,1991-06-27T00:00:00Z,1991,6,9,do_mg_l,0.1
n2,fert,1991-06-27T00:00:00Z,1991,6,9,chl_ug_l,NA
n2,fert,1991-06-27T00:00:00Z,1991,6,9,secchi_m,2.9
n2,fert,1991-07-06T00:00:00Z,1991,7,0,temp_c,14.45
n2,fert,1991-07-06T00:00:00Z,1991,7,0,cond_u_s,101
n2,fert,1991-07-06T00:00:00Z,1991,7,0,do_mg_l,10.8
n2,fert,1991-07-06T00:00:00Z,1991,7,0,chl_ug_l,4.52
n2,fert,1991-07-06T00:00:00Z,1991,7,0,secchi_m,4.8
n2,fert,1991-07-06T00:00:00Z,1991,7,0.1,temp_c,14.465
n2,fert,1991-07-06T00:00:00Z,1991,7,0.1,cond_u_s,101.1
n2,fert,1991-07-06T00:00:00Z,1991,7,0.1,do_mg_l,10.8
n2,fert,1991-07-06T00:00:00Z,1991,7,0.1,chl_ug_l,NA
n2,fert,1991-07-06T00:00:00Z,1991,7,0.1,secchi_m,4.8
n2,fert,1991-07-06T00:00:00Z,1991,7,0.2,temp_c,14.48
n2,fert,1991-07-06T00:00:00Z,1991,7,0.2,cond_u_s,101.2
n2,fert,1991-07-06T00:00:00Z,1991,7,0.2,do_mg_l,10.8
n2,fert,1991-07-06T00:00:00Z,1991,7,0.2,chl_ug_l,NA
n2,fert,1991-07-06T00:00:00Z,1991,7,0.2,secchi_m,4.8
n2,fert,1991-07-06T00:00:00Z,1991,7,0.5,temp_c,14.525
n2,fert,1991-07-06T00:00:00Z,1991,7,0.5,cond_u_s,101.5
n2,fert,1991-07-06T00:00:00Z,1991,7,0.5,do_mg_l,10.8
n2,fert,1991-07-06T00:00:00Z,1991,7,0.5,chl_ug_l,NA
n2,fert,1991-07-06T00:00:00Z,1991,7,0.5,secchi_m,4.8
n2,fert,1991-07-06T00:00:00Z,1991,7,1,temp_c,14.6
n2,fert,1991-07-06T00:00:00Z,1991,7,1,cond_u_s,102
n2,fert,1991-07-06T00:00:00Z,1991,7,1,do_mg_l,10.8
n2,fert,1991-07-06T00:00:00Z,1991,7,1,chl_ug_l,4.45
n2,fert,1991-07-06T00:00:00Z,1991,7,1,secchi_m,4.8
n2,fert,1991-07-06T00:00:00Z,1991,7,2,temp_c,14.6
n2,fert,1991-07-06T00:00:00Z,1991,7,2,cond_u_s,102
n2,fert,1991-07-06T00:00:00Z,1991,7,2,do_mg_l,10.8
n2,fert,1991-07-06T00:00:00Z,1991,7,2,chl_ug_l,NA
n2,fert,1991-07-06T00:00:00Z,1991,7,2,secchi_m,4.8
n2,fert,1991-07-06T00:00:00Z,1991,7,3,temp_c,12.65
n2,fert,1991-07-06T00:00:00Z,1991,7,3,cond_u_s,95
n2,fert,1991-07-06T00:00:00Z,1991,7,3,do_mg_l,17.2
n2,fert,1991-07-06T00:00:00Z,1991,7,3,chl_ug_l,5.98
n2,fert,1991-07-06T00:00:00Z,1991,7,3,secchi_m,4.8
n2,fert,1991-07-06T00:00:00Z,1991,7,4,temp_c,7.7
n2,fert,1991-07-06T00:00:00Z,1991,7,4,cond_u_s,88
n2,fert,1991-07-06T00:00:00Z,1991,7,4,do_mg_l,15.9
n2,fert,1991-07-06T00:00:00Z,1991,7,4,chl_ug_l,NA
n2,fert,1991-07-06T00:00:00Z,1991,7,4,secchi_m,4.8
n2,fert,1991-07-06T00:00:00Z,1991,7,5,temp_c,6.4
n2,fert,1991-07-06T00:00:00Z,1991,7,5,cond_u_s,89
n2,fert,1991-07-06T00:00:00Z,1991,7,5,do_mg_l,15.2
n2,fert,1991-07-06T00:00:00Z,1991,7,5,chl_ug_l,27.27
n2,fert,1991-07-06T00:00:00Z,1991,7,5,secchi_m,4.8
n2,fert,1991-07-06T00:00:00Z,1991,7,6,temp_c,5.45
n2,fert,1991-07-06T00:00:00Z,1991,7,6,cond_u_s,107
n2,fert,1991-07-06T00:00:00Z,1991,7,6,do_mg_l,11.4
n2,fert,1991-07-06T00:00:00Z,1991,7,6,chl_ug_l,NA
n2,fert,1991-07-06T00:00:00Z,1991,7,6,secchi_m,4.8
n2,fert,1991-07-06T00:00:00Z,1991,7,7,temp_c,4.45
n2,fert,1991-07-06T00:00:00Z,1991,7,7,cond_u_s,118
n2,fert,1991-07-06T00:00:00Z,1991,7,7,do_mg_l,1.6
n2,fert,1991-07-06T00:00:00Z,1991,7,7,chl_ug_l,14.72
n2,fert,1991-07-06T00:00:00Z,1991,7,7,secchi_m,4.8
n2,fert,1991-07-06T00:00:00Z,1991,7,8,temp_c,4.05
n2,fert,1991-07-06T00:00:00Z,1991,7,8,cond_u_s,131
n2,fert,1991-07-06T00:00:00Z,1991,7,8,do_mg_l,1.2
n2,fert,1991-07-06T00:00:00Z,1991,7,8,chl_ug_l,NA
n2,fert,1991-07-06T00:00:00Z,1991,7,8,secchi_m,4.8
n2,fert,1991-07-06T00:00:00Z,1991,7,9,temp_c,3.5
n2,fert,1991-07-06T00:00:00Z,1991,7,9,cond_u_s,141
n2,fert,1991-07-06T00:00:00Z,1991,7,9,do_mg_l,1.2
n2,fert,1991-07-06T00:00:00Z,1991,7,9,chl_ug_l,NA
n2,fert,1991-07-06T00:00:00Z,1991,7,9,secchi_m,4.8
n2,fert,1991-07-11T00:00:00Z,1991,7,0,temp_c,12.1
n2,fert,1991-07-11T00:00:00Z,1991,7,0,cond_u_s,87
n2,fert,1991-07-11T00:00:00Z,1991,7,0,do_mg_l,9.8
n2,fert,1991-07-11T00:00:00Z,1991,7,0,chl_ug_l,3.93
n2,fert,1991-07-11T00:00:00Z,1991,7,0,secchi_m,4.3
n2,fert,1991-07-11T00:00:00Z,1991,7,0.1,temp_c,12.09
n2,fert,1991-07-11T00:00:00Z,1991,7,0.1,cond_u_s,87.2
n2,fert,1991-07-11T00:00:00Z,1991,7,0.1,do_mg_l,9.76
n2,fert,1991-07-11T00:00:00Z,1991,7,0.1,chl_ug_l,NA
n2,fert,1991-07-11T00:00:00Z,1991,7,0.1,secchi_m,4.3
n2,fert,1991-07-11T00:00:00Z,1991,7,0.2,temp_c,12.08
n2,fert,1991-07-11T00:00:00Z,1991,7,0.2,cond_u_s,87.4
n2,fert,1991-07-11T00:00:00Z,1991,7,0.2,do_mg_l,9.72
n2,fert,1991-07-11T00:00:00Z,1991,7,0.2,chl_ug_l,NA
n2,fert,1991-07-11T00:00:00Z,1991,7,0.2,secchi_m,4.3
