site,date,year,month,depth_m,variable,value
toolik,1998-08-10T00:00:00Z,1998,8,15,do_mg_l,9.19
toolik,1998-08-10T00:00:00Z,1998,8,15,chl_ug_l,NA
toolik,1998-08-10T00:00:00Z,1998,8,15,secchi_m,6.1
toolik,1998-08-10T00:00:00Z,1998,8,16,temp_c,5.69
toolik,1998-08-10T00:00:00Z,1998,8,16,cond_u_s,57.3
toolik,1998-08-10T00:00:00Z,1998,8,16,do_mg_l,9.07
toolik,1998-08-10T00:00:00Z,1998,8,16,chl_ug_l,1.47
toolik,1998-08-10T00:00:00Z,1998,8,16,secchi_m,6.1
toolik,1998-08-10T00:00:00Z,1998,8,17,temp_c,5.64
toolik,1998-08-10T00:00:00Z,1998,8,17,cond_u_s,56.7
toolik,1998-08-10T00:00:00Z,1998,8,17,do_mg_l,9.03
toolik,1998-08-10T00:00:00Z,1998,8,17,chl_ug_l,NA
toolik,1998-08-10T00:00:00Z,1998,8,17,secchi_m,6.1
toolik,1998-08-10T00:00:00Z,1998,8,18,temp_c,5.6
toolik,1998-08-10T00:00:00Z,1998,8,18,cond_u_s,57.3
toolik,1998-08-10T00:00:00Z,1998,8,18,do_mg_l,8.87
toolik,1998-08-10T00:00:00Z,1998,8,18,chl_ug_l,NA
toolik,1998-08-10T00:00:00Z,1998,8,18,secchi_m,6.1
toolik,1998-08-10T00:00:00Z,1998,8,19,temp_c,5.59
toolik,1998-08-10T00:00:00Z,1998,8,19,cond_u_s,57.1
toolik,1998-08-10T00:00:00Z,1998,8,19,do_mg_l,8.8
toolik,1998-08-10T00:00:00Z,1998,8,19,chl_ug_l,NA
toolik,1998-08-10T00:00:00Z,1998,8,19,secchi_m,6.1
toolik,1998-08-10T00:00:00Z,1998,8,20,temp_c,5.55
toolik,1998-08-10T00:00:00Z,1998,8,20,cond_u_s,57.4
toolik,1998-08-10T00:00:00Z,1998,8,20,do_mg_l,8.53
toolik,1998-08-10T00:00:00Z,1998,8,20,chl_ug_l,NA
toolik,1998-08-10T00:00:00Z,1998,8,20,secchi_m,6.1
toolik,1998-08-10T00:00:00Z,1998,8,20.6,temp_c,5.52
toolik,1998-08-10T00:00:00Z,1998,8,20.6,cond_u_s,57.9
toolik,1998-08-10T00:00:00Z,1998,8,20.6,do_mg_l,8.34
toolik,1998-08-10T00:00:00Z,1998,8,20.6,chl_ug_l,NA
toolik,1998-08-10T00:00:00Z,1998,8,20.6,secchi_m,6.1
toolik,1999-05-05T00:00:00Z,1999,5,0,temp_c,0.05
toolik,1999-05-05T00:00:00Z,1999,5,0,cond_u_s,109
toolik,1999-05-05T00:00:00Z,1999,5,0,do_mg_l,12.78
toolik,1999-05-05T00:00:00Z,1999,5,0,chl_ug_l,1.46
toolik,1999-05-05T00:00:00Z,1999,5,0,secchi_m,NA
toolik,1999-05-05T00:00:00Z,1999,5,1,temp_c,0.98
toolik,1999-05-05T00:00:00Z,1999,5,1,cond_u_s,106
toolik,1999-05-05T00:00:00Z,1999,5,1,do_mg_l,12.52
toolik,1999-05-05T00:00:00Z,1999,5,1,chl_ug_l,0.98
toolik,1999-05-05T00:00:00Z,1999,5,1,secchi_m,NA
toolik,1999-05-05T00:00:00Z,1999,5,2,temp_c,1.4
toolik,1999-05-05T00:00:00Z,1999,5,2,cond_u_s,105
toolik,1999-05-05T00:00:00Z,1999,5,2,do_mg_l,12.05
toolik,1999-05-05T00:00:00Z,1999,5,2,chl_ug_l,NA
toolik,1999-05-05T00:00:00Z,1999,5,2,secchi_m,NA
toolik,1999-05-05T00:00:00Z,1999,5,3,temp_c,1.58
toolik,1999-05-05T00:00:00Z,1999,5,3,cond_u_s,104
toolik,1999-05-05T00:00:00Z,1999,5,3,do_mg_l,11.67
toolik,1999-05-05T00:00:00Z,1999,5,3,chl_ug_l,1.0666666666666667
toolik,1999-05-05T00:00:00Z,1999,5,3,secchi_m,NA
toolik,1999-05-05T00:00:00Z,1999,5,4,temp_c,1.64
toolik,1999-05-05T00:00:00Z,1999,5,4,cond_u_s,103
toolik,1999-05-05T00:00:00Z,1999,5,4,do_mg_l,11.31
toolik,1999-05-05T00:00:00Z,1999,5,4,chl_ug_l,NA
toolik,1999-05-05T00:00:00Z,1999,5,4,secchi_m,NA
toolik,1999-05-05T00:00:00Z,1999,5,5,temp_c,1.68
toolik,1999-05-05T00:00:00Z,1999,5,5,cond_u_s,103
toolik,1999-05-05T00:00:00Z,1999,5,5,do_mg_l,11.08
toolik,1999-05-05T00:00:00Z,1999,5,5,chl_ug_l,0.289
toolik,1999-05-05T00:00:00Z,1999,5,5,secchi_m,NA
toolik,1999-05-05T00:00:00Z,1999,5,6,temp_c,1.71
toolik,1999-05-05T00:00:00Z,1999,5,6,cond_u_s,104
toolik,1999-05-05T00:00:00Z,1999,5,6,do_mg_l,10.61
toolik,1999-05-05T00:00:00Z,1999,5,6,chl_ug_l,NA
toolik,1999-05-05T00:00:00Z,1999,5,6,secchi_m,NA
toolik,1999-05-05T00:00:00Z,1999,5,7,temp_c,1.75
toolik,1999-05-05T00:00:00Z,1999,5,7,cond_u_s,104
toolik,1999-05-05T00:00:00Z,1999,5,7,do_mg_l,10.33
toolik,1999-05-05T00:00:00Z,1999,5,7,chl_ug_l,NA
toolik,1999-05-05T00:00:00Z,1999,5,7,secchi_m,NA
toolik,1999-05-05T00:00:00Z,1999,5,8,temp_c,1.77
toolik,1999-05-05T00:00:00Z,1999,5,8,cond_u_s,104
toolik,1999-05-05T00:00:00Z,1999,5,8,do_mg_l,10.22
toolik,1999-05-05T00:00:00Z,1999,5,8,chl_ug_l,0.20866666666666667
toolik,1999-05-05T00:00:00Z,1999,5,8,secchi_m,NA
toolik,1999-05-05T00:00:00Z,1999,5,9,temp_c,1.79
toolik,1999-05-05T00:00:00Z,1999,5,9,cond_u_s,104
toolik,1999-05-05T00:00:00Z,1999,5,9,do_mg_l,9.95
toolik,1999-05-05T00:00:00Z,1999,5,9,chl_ug_l,NA
toolik,1999-05-05T00:00:00Z,1999,5,9,secchi_m,NA
toolik,1999-05-05T00:00:00Z,1999,5,10,temp_c,1.8
toolik,1999-05-05T00:00:00Z,1999,5,10,cond_u_s,105
toolik,1999-05-05T00:00:00Z,1999,5,10,do_mg_l,9.81
toolik,1999-05-05T00:00:00Z,1999,5,10,chl_ug_l,NA
toolik,1999-05-05T00:00:00Z,1999,5,10,secchi_m,NA
toolik,1999-05-05T00:00:00Z,1999,5,11,temp_c,1.81
toolik,1999-05-05T00:00:00Z,1999,5,11,cond_u_s,106
toolik,1999-05-05T00:00:00Z,1999,5,11,do_mg_l,9.73
toolik,1999-05-05T00:00:00Z,1999,5,11,chl_ug_l,NA
toolik,1999-05-05T00:00:00Z,1999,5,11,secchi_m,NA
toolik,1999-05-05T00:00:00Z,1999,5,12,temp_c,1.86
toolik,1999-05-05T00:00:00Z,1999,5,12,cond_u_s,106
toolik,1999-05-05T00:00:00Z,1999,5,12,do_mg_l,9.38
toolik,1999-05-05T00:00:00Z,1999,5,12,chl_ug_l,0.25133333333333335
toolik,1999-05-05T00:00:00Z,1999,5,12,secchi_m,NA
toolik,1999-05-05T00:00:00Z,1999,5,13,temp_c,1.95
toolik,1999-05-05T00:00:00Z,1999,5,13,cond_u_s,105
toolik,1999-05-05T00:00:00Z,1999,5,13,do_mg_l,9.01
toolik,1999-05-05T00:00:00Z,1999,5,13,chl_ug_l,NA
toolik,1999-05-05T00:00:00Z,1999,5,13,secchi_m,NA
toolik,1999-05-05T00:00:00Z,1999,5,14,temp_c,2
toolik,1999-05-05T00:00:00Z,1999,5,14,cond_u_s,105
toolik,1999-05-05T00:00:00Z,1999,5,14,do_mg_l,8.61
toolik,1999-05-05T00:00:00Z,1999,5,14,chl_ug_l,NA
toolik,1999-05-05T00:00:00Z,1999,5,14,secchi_m,NA
toolik,1999-05-05T00:00:00Z,1999,5,15,temp_c,2.08
toolik,1999-05-05T00:00:00Z,1999,5,15,cond_u_s,104
toolik,1999-05-05T00:00:00Z,1999,5,15,do_mg_l,8.46
toolik,1999-05-05T00:00:00Z,1999,5,15,chl_ug_l,NA
toolik,1999-05-05T00:00:00Z,1999,5,15,secchi_m,NA
toolik,1999-05-05T00:00:00Z,1999,5,16,temp_c,2
toolik,1999-05-05T00:00:00Z,1999,5,16,cond_u_s,NA
toolik,1999-05-05T00:00:00Z,1999,5,16,do_mg_l,NA
toolik,1999-05-05T00:00:00Z,1999,5,16,chl_ug_l,NA
toolik,1999-05-05T00:00:00Z,1999,5,16,secchi_m,NA
toolik,1999-06-19T00:00:00Z,1999,6,0,temp_c,4.12
toolik,1999-06-19T00:00:00Z,1999,6,0,cond_u_s,43.9
toolik,1999-06-19T00:00:00Z,1999,6,0,do_mg_l,11.29
toolik,1999-06-19T00:00:00Z,1999,6,0,chl_ug_l,NA
toolik,1999-06-19T00:00:00Z,1999,6,0,secchi_m,3
toolik,1999-06-19T00:00:00Z,1999,6,0.1,temp_c,NA
toolik,1999-06-19T00:00:00Z,1999,6,0.1,cond_u_s,NA
toolik,1999-06-19T00:00:00Z,1999,6,0.1,do_mg_l,NA
toolik,1999-06-19T00:00:00Z,1999,6,0.1,chl_ug_l,NA
toolik,1999-06-19T00:00:00Z,1999,6,0.1,secchi_m,3
toolik,1999-06-19T00:00:00Z,1999,6,0.5,temp_c,NA
toolik,1999-06-19T00:00:00Z,1999,6,0.5,cond_u_s,NA
toolik,1999-06-19T00:00:00Z,1999,6,0.5,do_mg_l,NA
toolik,1999-06-19T00:00:00Z,1999,6,0.5,chl_ug_l,NA
toolik,1999-06-19T00:00:00Z,1999,6,0.5,secchi_m,3
toolik,1999-06-19T00:00:00Z,1999,6,1,temp_c,4.47
toolik,1999-06-19T00:00:00Z,1999,6,1,cond_u_s,48.1
toolik,1999-06-19T00:00:00Z,1999,6,1,do_mg_l,11.21
toolik,1999-06-19T00:00:00Z,1999,6,1,chl_ug_l,NA
toolik,1999-06-19T00:00:00Z,1999,6,1,secchi_m,3
toolik,1999-06-19T00:00:00Z,1999,6,2,temp_c,4.44
toolik,1999-06-19T00:00:00Z,1999,6,2,cond_u_s,52
toolik,1999-06-19T00:00:00Z,1999,6,2,do_mg_l,11.38
toolik,1999-06-19T00:00:00Z,1999,6,2,chl_ug_l,NA
toolik,1999-06-19T00:00:00Z,1999,6,2,secchi_m,3
toolik,1999-06-19T00:00:00Z,1999,6,3,temp_c,4.41
toolik,1999-06-19T00:00:00Z,1999,6,3,cond_u_s,55.5
toolik,1999-06-19T00:00:00Z,1999,6,3,do_mg_l,11.45
toolik,1999-06-19T00:00:00Z,1999,6,3,chl_ug_l,NA
toolik,1999-06-19T00:00:00Z,1999,6,3,secchi_m,3
toolik,1999-06-19T00:00:00Z,1999,6,4,temp_c,4.34
toolik,1999-06-19T00:00:00Z,1999,6,4,cond_u_s,58.7
toolik,1999-06-19T00:00:00Z,1999,6,4,do_mg_l,11.54
toolik,1999-06-19T00:00:00Z,1999,6,4,chl_ug_l,NA
toolik,1999-06-19T00:00:00Z,1999,6,4,secchi_m,3
toolik,1999-06-19T00:00:00Z,1999,6,5,temp_c,3.97
toolik,1999-06-19T00:00:00Z,1999,6,5,cond_u_s,74.4
toolik,1999-06-19T00:00:00Z,1999,6,5,do_mg_l,11.7
toolik,1999-06-19T00:00:00Z,1999,6,5,chl_ug_l,NA
toolik,1999-06-19T00:00:00Z,1999,6,5,secchi_m,3
toolik,1999-06-19T00:00:00Z,1999,6,6,temp_c,3.43
toolik,1999-06-19T00:00:00Z,1999,6,6,cond_u_s,87.3
toolik,1999-06-19T00:00:00Z,1999,6,6,do_mg_l,11.85
toolik,1999-06-19T00:00:00Z,1999,6,6,chl_ug_l,NA
toolik,1999-06-19T00:00:00Z,1999,6,6,secchi_m,3
toolik,1999-06-19T00:00:00Z,1999,6,7,temp_c,3.47
toolik,1999-06-19T00:00:00Z,1999,6,7,cond_u_s,88
toolik,1999-06-19T00:00:00Z,1999,6,7,do_mg_l,11.78
toolik,1999-06-19T00:00:00Z,1999,6,7,chl_ug_l,NA
toolik,1999-06-19T00:00:00Z,1999,6,7,secchi_m,3
toolik,1999-06-19T00:00:00Z,1999,6,8,temp_c,3.5
toolik,1999-06-19T00:00:00Z,1999,6,8,cond_u_s,87.7
toolik,1999-06-19T00:00:00Z,1999,6,8,do_mg_l,11.74
toolik,1999-06-19T00:00:00Z,1999,6,8,chl_ug_l,NA
toolik,1999-06-19T00:00:00Z,1999,6,8,secchi_m,3
toolik,1999-06-19T00:00:00Z,1999,6,9,temp_c,3.47
toolik,1999-06-19T00:00:00Z,1999,6,9,cond_u_s,88.2
toolik,1999-06-19T00:00:00Z,1999,6,9,do_mg_l,11.78
toolik,1999-06-19T00:00:00Z,1999,6,9,chl_ug_l,NA
toolik,1999-06-19T00:00:00Z,1999,6,9,secchi_m,3
toolik,1999-06-19T00:00:00Z,1999,6,10,temp_c,3.47
toolik,1999-06-19T00:00:00Z,1999,6,10,cond_u_s,87.6
toolik,1999-06-19T00:00:00Z,1999,6,10,do_mg_l,11.76
toolik,1999-06-19T00:00:00Z,1999,6,10,chl_ug_l,NA
toolik,1999-06-19T00:00:00Z,1999,6,10,secchi_m,3
toolik,1999-06-19T00:00:00Z,1999,6,11,temp_c,3.47
toolik,1999-06-19T00:00:00Z,1999,6,11,cond_u_s,87.6
toolik,1999-06-19T00:00:00Z,1999,6,11,do_mg_l,11.76
toolik,1999-06-19T00:00:00Z,1999,6,11,chl_ug_l,NA
toolik,1999-06-19T00:00:00Z,1999,6,11,secchi_m,3
toolik,1999-06-19T00:00:00Z,1999,6,12,temp_c,3.49
toolik,1999-06-19T00:00:00Z,1999,6,12,cond_u_s,88.5
toolik,1999-06-19T00:00:00Z,1999,6,12,do_mg_l,11.75
toolik,1999-06-19T00:00:00Z,1999,6,12,chl_ug_l,NA
toolik,1999-06-19T00:00:00Z,1999,6,12,secchi_m,3
toolik,1999-06-19T00:00:00Z,1999,6,13,temp_c,3.5
toolik,1999-06-19T00:00:00Z,1999,6,13,cond_u_s,88.3
toolik,1999-06-19T00:00:00Z,1999,6,13,do_mg_l,11.76
toolik,1999-06-19T00:00:00Z,1999,6,13,chl_ug_l,NA
toolik,1999-06-19T00:00:00Z,1999,6,13,secchi_m,3
toolik,1999-06-19T00:00:00Z,1999,6,14,temp_c,3.49
toolik,1999-06-19T00:00:00Z,1999,6,14,cond_u_s,88.4
toolik,1999-06-19T00:00:00Z,1999,6,14,do_mg_l,11.77
toolik,1999-06-19T00:00:00Z,1999,6,14,chl_ug_l,NA
toolik,1999-06-19T00:00:00Z,1999,6,14,secchi_m,3
toolik,1999-06-19T00:00:00Z,1999,6,15,temp_c,3.49
toolik,1999-06-19T00:00:00Z,1999,6,15,cond_u_s,88.4
toolik,1999-06-19T00:00:00Z,1999,6,15,do_mg_l,11.75
toolik,1999-06-19T00:00:00Z,1999,6,15,chl_ug_l,NA
toolik,1999-06-19T00:00:00Z,1999,6,15,secchi_m,3
toolik,1999-06-19T00:00:00Z,1999,6,16,temp_c,3.49
toolik,1999-06-19T00:00:00Z,1999,6,16,cond_u_s,88.1
toolik,1999-06-19T00:00:00Z,1999,6,16,do_mg_l,11.77
toolik,1999-06-19T00:00:00Z,1999,6,16,chl_ug_l,NA
toolik,1999-06-19T00:00:00Z,1999,6,16,secchi_m,3
toolik,1999-06-19T00:00:00Z,1999,6,17,temp_c,3.49
toolik,1999-06-19T00:00:00Z,1999,6,17,cond_u_s,88
toolik,1999-06-19T00:00:00Z,1999,6,17,do_mg_l,11.77
toolik,1999-06-19T00:00:00Z,1999,6,17,chl_ug_l,NA
toolik,1999-06-19T00:00:00Z,1999,6,17,secchi_m,3
toolik,1999-06-19T00:00:00Z,1999,6,18,temp_c,3.5
toolik,1999-06-19T00:00:00Z,1999,6,18,cond_u_s,88.1
toolik,1999-06-19T00:00:00Z,1999,6,18,do_mg_l,11.76
toolik,1999-06-19T00:00:00Z,1999,6,18,chl_ug_l,NA
toolik,1999-06-19T00:00:00Z,1999,6,18,secchi_m,3
toolik,1999-06-19T00:00:00Z,1999,6,19,temp_c,3.5
toolik,1999-06-19T00:00:00Z,1999,6,19,cond_u_s,88
toolik,1999-06-19T00:00:00Z,1999,6,19,do_mg_l,11.74
toolik,1999-06-19T00:00:00Z,1999,6,19,chl_ug_l,NA
toolik,1999-06-19T00:00:00Z,1999,6,19,secchi_m,3
toolik,1999-06-19T00:00:00Z,1999,6,20,temp_c,3.52
toolik,1999-06-19T00:00:00Z,1999,6,20,cond_u_s,88
toolik,1999-06-19T00:00:00Z,1999,6,20,do_mg_l,11.7
toolik,1999-06-19T00:00:00Z,1999,6,20,chl_ug_l,NA
toolik,1999-06-19T00:00:00Z,1999,6,20,secchi_m,3
toolik,1999-06-21T00:00:00Z,1999,6,0,temp_c,4.82
toolik,1999-06-21T00:00:00Z,1999,6,0,cond_u_s,60.5
toolik,1999-06-21T00:00:00Z,1999,6,0,do_mg_l,11.25
toolik,1999-06-21T00:00:00Z,1999,6,0,chl_ug_l,2.7366666666666664
toolik,1999-06-21T00:00:00Z,1999,6,0,secchi_m,3
toolik,1999-06-21T00:00:00Z,1999,6,0.1,temp_c,NA
toolik,1999-06-21T00:00:00Z,1999,6,0.1,cond_u_s,NA
toolik,1999-06-21T00:00:00Z,1999,6,0.1,do_mg_l,NA
toolik,1999-06-21T00:00:00Z,1999,6,0.1,chl_ug_l,NA
toolik,1999-06-21T00:00:00Z,1999,6,0.1,secchi_m,3.5
toolik,1999-06-21T00:00:00Z,1999,6,0.5,temp_c,NA
toolik,1999-06-21T00:00:00Z,1999,6,0.5,cond_u_s,NA
toolik,1999-06-21T00:00:00Z,1999,6,0.5,do_mg_l,NA
toolik,1999-06-21T00:00:00Z,1999,6,0.5,chl_ug_l,NA
toolik,1999-06-21T00:00:00Z,1999,6,0.5,secchi_m,3.5
toolik,1999-06-21T00:00:00Z,1999,6,1,temp_c,4.76
toolik,1999-06-21T00:00:00Z,1999,6,1,cond_u_s,61.2
toolik,1999-06-21T00:00:00Z,1999,6,1,do_mg_l,11.22
toolik,1999-06-21T00:00:00Z,1999,6,1,chl_ug_l,3.5
toolik,1999-06-21T00:00:00Z,1999,6,1,secchi_m,3.5
toolik,1999-06-21T00:00:00Z,1999,6,2,temp_c,4.76
toolik,1999-06-21T00:00:00Z,1999,6,2,cond_u_s,61.1
toolik,1999-06-21T00:00:00Z,1999,6,2,do_mg_l,11.24
toolik,1999-06-21T00:00:00Z,1999,6,2,chl_ug_l,NA
toolik,1999-06-21T00:00:00Z,1999,6,2,secchi_m,3.5
toolik,1999-06-21T00:00:00Z,1999,6,3,temp_c,4.74
toolik,1999-06-21T00:00:00Z,1999,6,3,cond_u_s,61.9
toolik,1999-06-21T00:00:00Z,1999,6,3,do_mg_l,11.36
toolik,1999-06-21T00:00:00Z,1999,6,3,chl_ug_l,2.81
toolik,1999-06-21T00:00:00Z,1999,6,3,secchi_m,3.5
toolik,1999-06-21T00:00:00Z,1999,6,4,temp_c,4.71
toolik,1999-06-21T00:00:00Z,1999,6,4,cond_u_s,62.1
toolik,1999-06-21T00:00:00Z,1999,6,4,do_mg_l,11.43
toolik,1999-06-21T00:00:00Z,1999,6,4,chl_ug_l,NA
toolik,1999-06-21T00:00:00Z,1999,6,4,secchi_m,3.5
toolik,1999-06-21T00:00:00Z,1999,6,5,temp_c,4.69
toolik,1999-06-21T00:00:00Z,1999,6,5,cond_u_s,62.5
toolik,1999-06-21T00:00:00Z,1999,6,5,do_mg_l,11.42
toolik,1999-06-21T00:00:00Z,1999,6,5,chl_ug_l,3.253333333333333
toolik,1999-06-21T00:00:00Z,1999,6,5,secchi_m,3.5
toolik,1999-06-21T00:00:00Z,1999,6,6,temp_c,4.69
toolik,1999-06-21T00:00:00Z,1999,6,6,cond_u_s,62.3
toolik,1999-06-21T00:00:00Z,1999,6,6,do_mg_l,11.42
toolik,1999-06-21T00:00:00Z,1999,6,6,chl_ug_l,NA
toolik,1999-06-21T00:00:00Z,1999,6,6,secchi_m,3.5
toolik,1999-06-21T00:00:00Z,1999,6,7,temp_c,4.66
toolik,1999-06-21T00:00:00Z,1999,6,7,cond_u_s,63
toolik,1999-06-21T00:00:00Z,1999,6,7,do_mg_l,11.44
toolik,1999-06-21T00:00:00Z,1999,6,7,chl_ug_l,NA
toolik,1999-06-21T00:00:00Z,1999,6,7,secchi_m,3.5
toolik,1999-06-21T00:00:00Z,1999,6,8,temp_c,4.67
toolik,1999-06-21T00:00:00Z,1999,6,8,cond_u_s,63.4
toolik,1999-06-21T00:00:00Z,1999,6,8,do_mg_l,11.43
toolik,1999-06-21T00:00:00Z,1999,6,8,chl_ug_l,3.243333333333333
toolik,1999-06-21T00:00:00Z,1999,6,8,secchi_m,3.5
toolik,1999-06-21T00:00:00Z,1999,6,9,temp_c,4.67
toolik,1999-06-21T00:00:00Z,1999,6,9,cond_u_s,63.5
toolik,1999-06-21T00:00:00Z,1999,6,9,do_mg_l,11.43
toolik,1999-06-21T00:00:00Z,1999,6,9,chl_ug_l,NA
toolik,1999-06-21T00:00:00Z,1999,6,9,secchi_m,3.5
toolik,1999-06-21T00:00:00Z,1999,6,10,temp_c,4.67
toolik,1999-06-21T00:00:00Z,1999,6,10,cond_u_s,63.5
toolik,1999-06-21T00:00:00Z,1999,6,10,do_mg_l,11.43
toolik,1999-06-21T00:00:00Z,1999,6,10,chl_ug_l,NA
toolik,1999-06-21T00:00:00Z,1999,6,10,secchi_m,3.5
toolik,1999-06-21T00:00:00Z,1999,6,11,temp_c,4.66
toolik,1999-06-21T00:00:00Z,1999,6,11,cond_u_s,62.6
toolik,1999-06-21T00:00:00Z,1999,6,11,do_mg_l,11.42
toolik,1999-06-21T00:00:00Z,1999,6,11,chl_ug_l,NA
toolik,1999-06-21T00:00:00Z,1999,6,11,secchi_m,3.5
toolik,1999-06-21T00:00:00Z,1999,6,12,temp_c,4.66
toolik,1999-06-21T00:00:00Z,1999,6,12,cond_u_s,62.6
toolik,1999-06-21T00:00:00Z,1999,6,12,do_mg_l,11.42
toolik,1999-06-21T00:00:00Z,1999,6,12,chl_ug_l,2.8666666666666667
toolik,1999-06-21T00:00:00Z,1999,6,12,secchi_m,3.5
toolik,1999-06-21T00:00:00Z,1999,6,13,temp_c,4.64
toolik,1999-06-21T00:00:00Z,1999,6,13,cond_u_s,62.7
toolik,1999-06-21T00:00:00Z,1999,6,13,do_mg_l,11.43
toolik,1999-06-21T00:00:00Z,1999,6,13,chl_ug_l,NA
toolik,1999-06-21T00:00:00Z,1999,6,13,secchi_m,3.5
toolik,1999-06-21T00:00:00Z,1999,6,14,temp_c,4.64
toolik,1999-06-21T00:00:00Z,1999,6,14,cond_u_s,62.5
toolik,1999-06-21T00:00:00Z,1999,6,14,do_mg_l,11.43
toolik,1999-06-21T00:00:00Z,1999,6,14,chl_ug_l,NA
toolik,1999-06-21T00:00:00Z,1999,6,14,secchi_m,3.5
toolik,1999-06-21T00:00:00Z,1999,6,15,temp_c,4.11
toolik,1999-06-21T00:00:00Z,1999,6,15,cond_u_s,75.8
toolik,1999-06-21T00:00:00Z,1999,6,15,do_mg_l,11.45
toolik,1999-06-21T00:00:00Z,1999,6,15,chl_ug_l,NA
toolik,1999-06-21T00:00:00Z,1999,6,15,secchi_m,3.5
toolik,1999-06-21T00:00:00Z,1999,6,16,temp_c,3.87
toolik,1999-06-21T00:00:00Z,1999,6,16,cond_u_s,80.6
toolik,1999-06-21T00:00:00Z,1999,6,16,do_mg_l,11.56
toolik,1999-06-21T00:00:00Z,1999,6,16,chl_ug_l,2.69
toolik,1999-06-21T00:00:00Z,1999,6,16,secchi_m,3.5
toolik,1999-06-21T00:00:00Z,1999,6,17,temp_c,3.67
toolik,1999-06-21T00:00:00Z,1999,6,17,cond_u_s,83.7
toolik,1999-06-21T00:00:00Z,1999,6,17,do_mg_l,11.6
toolik,1999-06-21T00:00:00Z,1999,6,17,chl_ug_l,NA
toolik,1999-06-21T00:00:00Z,1999,6,17,secchi_m,3.5
toolik,1999-06-21T00:00:00Z,1999,6,18,temp_c,3.65
toolik,1999-06-21T00:00:00Z,1999,6,18,cond_u_s,84.7
toolik,1999-06-21T00:00:00Z,1999,6,18,do_mg_l,11.59
toolik,1999-06-21T00:00:00Z,1999,6,18,chl_ug_l,NA
toolik,1999-06-21T00:00:00Z,1999,6,18,secchi_m,3.5
toolik,1999-06-21T00:00:00Z,1999,6,19,temp_c,3.65
toolik,1999-06-21T00:00:00Z,1999,6,19,cond_u_s,84.5
toolik,1999-06-21T00:00:00Z,1999,6,19,do_mg_l,11.55
toolik,1999-06-21T00:00:00Z,1999,6,19,chl_ug_l,NA
toolik,1999-06-21T00:00:00Z,1999,6,19,secchi_m,3.5
toolik,1999-06-21T00:00:00Z,1999,6,20,temp_c,3.6
toolik,1999-06-21T00:00:00Z,1999,6,20,cond_u_s,85.2
toolik,1999-06-21T00:00:00Z,1999,6,20,do_mg_l,11.55
toolik,1999-06-21T00:00:00Z,1999,6,20,chl_ug_l,NA
toolik,1999-06-21T00:00:00Z,1999,6,20,secchi_m,3.5
toolik,1999-06-30T00:00:00Z,1999,6,0,temp_c,14.54
toolik,1999-06-30T00:00:00Z,1999,6,0,cond_u_s,65.8
toolik,1999-06-30T00:00:00Z,1999,6,0,do_mg_l,10.27
toolik,1999-06-30T00:00:00Z,1999,6,0,chl_ug_l,0.5166666666666666
toolik,1999-06-30T00:00:00Z,1999,6,0,secchi_m,5
toolik,1999-06-30T00:00:00Z,1999,6,0.1,temp_c,NA
toolik,1999-06-30T00:00:00Z,1999,6,0.1,cond_u_s,NA
toolik,1999-06-30T00:00:00Z,1999,6,0.1,do_mg_l,NA
toolik,1999-06-30T00:00:00Z,1999,6,0.1,chl_ug_l,NA
toolik,1999-06-30T00:00:00Z,1999,6,0.1,secchi_m,5
toolik,1999-06-30T00:00:00Z,1999,6,0.5,temp_c,NA
toolik,1999-06-30T00:00:00Z,1999,6,0.5,cond_u_s,NA
toolik,1999-06-30T00:00:00Z,1999,6,0.5,do_mg_l,NA
toolik,1999-06-30T00:00:00Z,1999,6,0.5,chl_ug_l,NA
toolik,1999-06-30T00:00:00Z,1999,6,0.5,secchi_m,5
toolik,1999-06-30T00:00:00Z,1999,6,1,temp_c,14.49
toolik,1999-06-30T00:00:00Z,1999,6,1,cond_u_s,65.9
toolik,1999-06-30T00:00:00Z,1999,6,1,do_mg_l,10.31
toolik,1999-06-30T00:00:00Z,1999,6,1,chl_ug_l,0.9966666666666666
toolik,1999-06-30T00:00:00Z,1999,6,1,secchi_m,5
toolik,1999-06-30T00:00:00Z,1999,6,2,temp_c,14.02
toolik,1999-06-30T00:00:00Z,1999,6,2,cond_u_s,65.9
toolik,1999-06-30T00:00:00Z,1999,6,2,do_mg_l,10.39
toolik,1999-06-30T00:00:00Z,1999,6,2,chl_ug_l,NA
toolik,1999-06-30T00:00:00Z,1999,6,2,secchi_m,5
toolik,1999-06-30T00:00:00Z,1999,6,3,temp_c,13.76
toolik,1999-06-30T00:00:00Z,1999,6,3,cond_u_s,66.3
toolik,1999-06-30T00:00:00Z,1999,6,3,do_mg_l,10.49
toolik,1999-06-30T00:00:00Z,1999,6,3,chl_ug_l,1.1633333333333333
toolik,1999-06-30T00:00:00Z,1999,6,3,secchi_m,5
toolik,1999-06-30T00:00:00Z,1999,6,4,temp_c,11.57
toolik,1999-06-30T00:00:00Z,1999,6,4,cond_u_s,65.4
toolik,1999-06-30T00:00:00Z,1999,6,4,do_mg_l,10.96
toolik,1999-06-30T00:00:00Z,1999,6,4,chl_ug_l,NA
toolik,1999-06-30T00:00:00Z,1999,6,4,secchi_m,5
toolik,1999-06-30T00:00:00Z,1999,6,5,temp_c,8.55
